Datetime,Nuclear,Gas,Hydro,Wind,Solar,Biofuel,Other
2025-01-01 00:00:00,10404.0,222.0,3783.0,2846.0,0.0,18.0,0.0
2025-01-01 01:00:00,10402.0,153.0,3872.0,2849.0,0.0,19.0,0.0
2025-01-01 02:00:00,10407.0,153.0,3970.0,2956.0,0.0,20.0,0.0
2025-01-01 03:00:00,10403.0,154.0,3362.0,3091.0,0.0,20.0,0.0
2025-01-01 04:00:00,10400.0,218.0,3672.0,3096.0,0.0,19.0,0.0
2025-01-01 05:00:00,10400.0,394.0,3315.0,3250.0,0.0,18.0,0.0
2025-01-01 06:00:00,10400.0,493.0,3545.0,3166.0,0.0,21.0,0.0
2025-01-01 07:00:00,10399.0,494.0,4028.0,3166.0,0.0,28.0,0.0
2025-01-01 08:00:00,10394.0,491.0,4081.0,3113.0,3.0,30.0,0.0
2025-01-01 09:00:00,10392.0,493.0,4286.0,2861.0,15.0,30.0,0.0
2025-01-01 10:00:00,10387.0,357.0,4570.0,2642.0,31.0,31.0,0.0
2025-01-01 11:00:00,10383.0,413.0,4579.0,2563.0,49.0,31.0,0.0
2025-01-01 12:00:00,10385.0,820.0,4433.0,2722.0,84.0,30.0,0.0
2025-01-01 13:00:00,10396.0,1268.0,4061.0,2842.0,59.0,30.0,0.0
2025-01-01 14:00:00,10393.0,1624.0,4177.0,2778.0,62.0,30.0,0.0
2025-01-01 15:00:00,10401.0,1907.0,4576.0,2640.0,33.0,30.0,0.0
2025-01-01 16:00:00,10401.0,2119.0,4989.0,2777.0,4.0,30.0,0.0
2025-01-01 17:00:00,10398.0,1927.0,5103.0,2836.0,0.0,30.0,0.0
2025-01-01 18:00:00,10399.0,2309.0,5022.0,2897.0,0.0,30.0,0.0
2025-01-01 19:00:00,10398.0,2143.0,4939.0,2975.0,0.0,30.0,0.0
2025-01-01 20:00:00,10403.0,1667.0,4941.0,3076.0,0.0,31.0,0.0
2025-01-01 21:00:00,10397.0,1411.0,4591.0,3230.0,0.0,30.0,0.0
2025-01-01 22:00:00,10400.0,1121.0,4368.0,3433.0,0.0,30.0,0.0
2025-01-01 23:00:00,10404.0,507.0,3721.0,3662.0,0.0,22.0,0.0
2025-01-02 00:00:00,10403.0,210.0,3676.0,3599.0,0.0,18.0,0.0
2025-01-02 01:00:00,10400.0,152.0,3823.0,3503.0,0.0,16.0,0.0
2025-01-02 02:00:00,10400.0,157.0,3707.0,3545.0,0.0,16.0,0.0
2025-01-02 03:00:00,10394.0,326.0,3646.0,3505.0,0.0,16.0,0.0
2025-01-02 04:00:00,10403.0,929.0,3325.0,3493.0,0.0,16.0,0.0
2025-01-02 05:00:00,10403.0,1672.0,3430.0,3258.0,0.0,17.0,0.0
2025-01-02 06:00:00,10405.0,1808.0,3679.0,3609.0,0.0,19.0,0.0
2025-01-02 07:00:00,10408.0,1931.0,4603.0,3617.0,0.0,4.0,0.0
2025-01-02 08:00:00,10407.0,1970.0,5006.0,3652.0,23.0,0.0,0.0
2025-01-02 09:00:00,10409.0,2078.0,4972.0,3556.0,80.0,0.0,0.0
2025-01-02 10:00:00,10411.0,2238.0,4886.0,3511.0,130.0,2.0,0.0
2025-01-02 11:00:00,10408.0,2335.0,4854.0,3543.0,134.0,18.0,0.0
2025-01-02 12:00:00,10413.0,2101.0,4707.0,3708.0,124.0,22.0,0.0
2025-01-02 13:00:00,10407.0,2307.0,4719.0,3672.0,99.0,22.0,0.0
2025-01-02 14:00:00,10413.0,2391.0,4775.0,3634.0,53.0,23.0,0.0
2025-01-02 15:00:00,10410.0,2663.0,4889.0,3469.0,9.0,28.0,0.0
2025-01-02 16:00:00,10412.0,0.0,5245.0,3379.0,0.0,28.0,0.0
2025-01-02 17:00:00,10408.0,0.0,5439.0,3368.0,0.0,28.0,0.0
2025-01-02 18:00:00,10412.0,0.0,5149.0,3394.0,0.0,28.0,0.0
2025-01-02 19:00:00,10412.0,0.0,5177.0,3292.0,0.0,28.0,0.0
2025-01-02 20:00:00,10412.0,3591.0,5074.0,3096.0,0.0,28.0,0.0
2025-01-02 21:00:00,10410.0,3619.0,4690.0,3125.0,0.0,28.0,0.0
2025-01-02 22:00:00,10406.0,2640.0,4326.0,2920.0,0.0,28.0,0.0
2025-01-02 23:00:00,10413.0,2471.0,4013.0,2830.0,0.0,22.0,0.0
2025-01-03 00:00:00,10407.0,1684.0,3915.0,2570.0,0.0,17.0,0.0
2025-01-03 01:00:00,10405.0,1781.0,3716.0,2352.0,0.0,17.0,0.0
2025-01-03 02:00:00,10415.0,2111.0,3687.0,2057.0,0.0,17.0,0.0
2025-01-03 03:00:00,10411.0,2009.0,3684.0,1930.0,0.0,17.0,0.0
2025-01-03 04:00:00,10415.0,2460.0,3703.0,1776.0,0.0,17.0,0.0
2025-01-03 05:00:00,10414.0,2977.0,3945.0,1729.0,0.0,17.0,0.0
2025-01-03 06:00:00,10414.0,3046.0,4452.0,1808.0,0.0,23.0,0.0
2025-01-03 07:00:00,10411.0,0.0,4747.0,1978.0,0.0,28.0,0.0
2025-01-03 08:00:00,10409.0,0.0,4958.0,2010.0,5.0,28.0,0.0
2025-01-03 09:00:00,10408.0,0.0,4868.0,2075.0,48.0,27.0,0.0
2025-01-03 10:00:00,10409.0,0.0,4749.0,2443.0,125.0,27.0,0.0
2025-01-03 11:00:00,10410.0,3599.0,4727.0,2955.0,181.0,27.0,0.0
2025-01-03 12:00:00,10420.0,2999.0,4783.0,3230.0,161.0,27.0,0.0
2025-01-03 13:00:00,10420.0,2855.0,4464.0,3573.0,177.0,27.0,0.0
2025-01-03 14:00:00,10421.0,2751.0,4062.0,3823.0,128.0,27.0,0.0
2025-01-03 15:00:00,10425.0,0.0,4363.0,3820.0,53.0,27.0,0.0
2025-01-03 16:00:00,10418.0,0.0,4953.0,3807.0,11.0,27.0,0.0
2025-01-03 17:00:00,10419.0,0.0,5680.0,3864.0,0.0,27.0,0.0
2025-01-03 18:00:00,10415.0,0.0,5221.0,3884.0,0.0,27.0,0.0
2025-01-03 19:00:00,10417.0,3357.0,5231.0,3930.0,0.0,27.0,0.0
2025-01-03 20:00:00,10413.0,3313.0,5012.0,3754.0,0.0,27.0,0.0
2025-01-03 21:00:00,10411.0,2867.0,4750.0,3698.0,0.0,28.0,0.0
2025-01-03 22:00:00,10411.0,2690.0,4168.0,3799.0,0.0,28.0,0.0
2025-01-03 23:00:00,10412.0,2343.0,3529.0,3829.0,0.0,20.0,0.0
2025-01-04 00:00:00,10420.0,1584.0,3647.0,3812.0,0.0,16.0,0.0
2025-01-04 01:00:00,10416.0,1302.0,3264.0,3945.0,0.0,17.0,0.0
2025-01-04 02:00:00,10417.0,1305.0,3309.0,3846.0,0.0,17.0,0.0
2025-01-04 03:00:00,10417.0,1306.0,3600.0,3732.0,0.0,16.0,0.0
2025-01-04 04:00:00,10420.0,1399.0,3895.0,3616.0,0.0,15.0,0.0
2025-01-04 05:00:00,10415.0,1487.0,3724.0,3620.0,0.0,15.0,0.0
2025-01-04 06:00:00,10417.0,1780.0,4280.0,3664.0,0.0,21.0,0.0
2025-01-04 07:00:00,10417.0,1874.0,4900.0,3709.0,0.0,27.0,0.0
2025-01-04 08:00:00,10417.0,2027.0,4977.0,3844.0,36.0,28.0,0.0
2025-01-04 09:00:00,10421.0,2125.0,4624.0,3962.0,119.0,28.0,0.0
2025-01-04 10:00:00,10424.0,2169.0,4286.0,3943.0,207.0,28.0,0.0
2025-01-04 11:00:00,10423.0,2148.0,4412.0,4000.0,240.0,28.0,0.0
2025-01-04 12:00:00,10423.0,2385.0,4218.0,4097.0,166.0,28.0,0.0
2025-01-04 13:00:00,10422.0,2600.0,4037.0,4197.0,182.0,28.0,0.0
2025-01-04 14:00:00,10422.0,2514.0,3940.0,4210.0,96.0,28.0,0.0
2025-01-04 15:00:00,10422.0,2543.0,4307.0,4162.0,41.0,28.0,0.0
2025-01-04 16:00:00,10420.0,2791.0,5089.0,4021.0,7.0,28.0,0.0
2025-01-04 17:00:00,10420.0,3687.0,5598.0,3853.0,0.0,28.0,0.0
2025-01-04 18:00:00,10421.0,3906.0,5374.0,3875.0,0.0,28.0,0.0
2025-01-04 19:00:00,10422.0,3543.0,5144.0,4008.0,0.0,28.0,0.0
2025-01-04 20:00:00,10419.0,0.0,4756.0,4045.0,0.0,28.0,0.0
2025-01-04 21:00:00,10416.0,0.0,4039.0,4079.0,0.0,28.0,0.0
2025-01-04 22:00:00,10416.0,0.0,3839.0,4051.0,0.0,27.0,0.0
2025-01-04 23:00:00,10426.0,0.0,3859.0,3911.0,0.0,20.0,0.0
2025-01-05 00:00:00,10424.0,0.0,3412.0,3821.0,0.0,15.0,0.0
2025-01-05 01:00:00,10422.0,0.0,3305.0,3485.0,0.0,15.0,0.0
2025-01-05 02:00:00,10420.0,0.0,3690.0,3079.0,0.0,15.0,0.0
2025-01-05 03:00:00,10421.0,0.0,3650.0,2990.0,0.0,16.0,0.0
2025-01-05 04:00:00,10419.0,0.0,3684.0,2951.0,0.0,16.0,0.0
2025-01-05 05:00:00,10418.0,0.0,3605.0,2854.0,0.0,16.0,0.0
2025-01-05 06:00:00,10426.0,0.0,3628.0,2807.0,0.0,22.0,0.0
2025-01-05 07:00:00,10424.0,0.0,4185.0,2577.0,0.0,28.0,0.0
2025-01-05 08:00:00,10424.0,0.0,4294.0,2268.0,8.0,28.0,0.0
2025-01-05 09:00:00,10428.0,0.0,4786.0,2075.0,47.0,28.0,0.0
2025-01-05 10:00:00,10428.0,0.0,4851.0,1977.0,115.0,28.0,0.0
2025-01-05 11:00:00,10427.0,0.0,4812.0,1660.0,189.0,28.0,0.0
2025-01-05 12:00:00,10420.0,0.0,4828.0,1471.0,180.0,28.0,0.0
2025-01-05 13:00:00,10417.0,0.0,4894.0,1271.0,149.0,28.0,0.0
2025-01-05 14:00:00,10422.0,0.0,5022.0,1039.0,99.0,28.0,0.0
2025-01-05 15:00:00,10420.0,5084.0,5393.0,749.0,35.0,30.0,0.0
2025-01-05 16:00:00,10420.0,5392.0,5505.0,534.0,10.0,30.0,0.0
2025-01-05 17:00:00,10423.0,5504.0,5594.0,452.0,0.0,30.0,0.0
2025-01-05 18:00:00,10423.0,5231.0,5512.0,487.0,0.0,30.0,0.0
2025-01-05 19:00:00,10422.0,4949.0,5485.0,550.0,0.0,31.0,0.0
2025-01-05 20:00:00,10421.0,0.0,5418.0,586.0,0.0,31.0,0.0
2025-01-05 21:00:00,10424.0,0.0,5017.0,546.0,0.0,31.0,0.0
2025-01-05 22:00:00,10426.0,0.0,4541.0,565.0,0.0,31.0,0.0
2025-01-05 23:00:00,10427.0,0.0,4308.0,556.0,0.0,23.0,0.0
2025-01-06 00:00:00,10425.0,3925.0,3976.0,561.0,0.0,17.0,0.0
2025-01-06 01:00:00,10426.0,3737.0,3828.0,529.0,0.0,17.0,0.0
2025-01-06 02:00:00,10429.0,3801.0,3727.0,422.0,0.0,17.0,0.0
2025-01-06 03:00:00,10429.0,3964.0,3719.0,533.0,0.0,18.0,0.0
2025-01-06 04:00:00,10429.0,3887.0,3791.0,624.0,0.0,18.0,0.0
2025-01-06 05:00:00,10425.0,3933.0,4116.0,663.0,0.0,24.0,0.0
2025-01-06 06:00:00,10431.0,4065.0,4795.0,763.0,0.0,54.0,0.0
2025-01-06 07:00:00,10432.0,4652.0,5311.0,847.0,0.0,79.0,0.0
2025-01-06 08:00:00,10428.0,5444.0,5267.0,967.0,5.0,80.0,0.0
2025-01-06 09:00:00,10428.0,5920.0,5177.0,1300.0,18.0,84.0,0.0
2025-01-06 10:00:00,10426.0,5863.0,4895.0,1905.0,54.0,83.0,0.0
2025-01-06 11:00:00,10429.0,5297.0,4605.0,2281.0,110.0,79.0,0.0
2025-01-06 12:00:00,10439.0,5179.0,4585.0,2441.0,80.0,75.0,0.0
2025-01-06 13:00:00,10439.0,0.0,4587.0,2508.0,93.0,75.0,0.0
2025-01-06 14:00:00,10441.0,0.0,4540.0,2481.0,78.0,76.0,0.0
2025-01-06 15:00:00,10441.0,5072.0,4610.0,2408.0,44.0,76.0,0.0
2025-01-06 16:00:00,10438.0,5044.0,5048.0,2484.0,5.0,76.0,0.0
2025-01-06 17:00:00,10434.0,5490.0,5212.0,2209.0,0.0,76.0,0.0
2025-01-06 18:00:00,10438.0,5975.0,5181.0,1696.0,0.0,76.0,0.0
2025-01-06 19:00:00,10431.0,5930.0,5116.0,1633.0,0.0,76.0,0.0
2025-01-06 20:00:00,10431.0,5471.0,4888.0,1491.0,0.0,76.0,0.0
2025-01-06 21:00:00,10429.0,5850.0,4271.0,1454.0,0.0,79.0,0.0
2025-01-06 22:00:00,10430.0,5252.0,4056.0,1612.0,0.0,78.0,0.0
2025-01-06 23:00:00,10426.0,0.0,3642.0,2015.0,0.0,71.0,0.0
2025-01-07 00:00:00,10430.0,0.0,3188.0,2342.0,0.0,66.0,0.0
2025-01-07 01:00:00,10430.0,0.0,2960.0,2739.0,0.0,67.0,0.0
2025-01-07 02:00:00,10430.0,0.0,3019.0,2986.0,0.0,66.0,0.0
2025-01-07 03:00:00,10428.0,0.0,2979.0,3021.0,0.0,67.0,0.0
2025-01-07 04:00:00,10431.0,3064.0,3362.0,2679.0,0.0,67.0,0.0
2025-01-07 05:00:00,10429.0,3270.0,3804.0,3032.0,0.0,67.0,0.0
2025-01-07 06:00:00,10439.0,3302.0,4539.0,3232.0,0.0,73.0,0.0
2025-01-07 07:00:00,10439.0,4449.0,5106.0,3190.0,0.0,79.0,0.0
2025-01-07 08:00:00,10440.0,4379.0,5156.0,3067.0,17.0,79.0,0.0
2025-01-07 09:00:00,10439.0,4228.0,0.0,2949.0,90.0,79.0,0.0
2025-01-07 10:00:00,10437.0,3763.0,4910.0,2996.0,199.0,78.0,0.0
2025-01-07 11:00:00,10437.0,3613.0,4829.0,2932.0,256.0,78.0,0.0
2025-01-07 12:00:00,10435.0,3678.0,4956.0,3022.0,235.0,79.0,0.0
2025-01-07 13:00:00,10431.0,3585.0,4714.0,3062.0,261.0,76.0,0.0
2025-01-07 14:00:00,10429.0,3536.0,5030.0,3066.0,176.0,77.0,0.0
2025-01-07 15:00:00,10424.0,3679.0,5409.0,3084.0,85.0,77.0,0.0
2025-01-07 16:00:00,10425.0,4456.0,5834.0,2756.0,11.0,77.0,0.0
2025-01-07 17:00:00,10426.0,5682.0,5876.0,2384.0,0.0,77.0,0.0
2025-01-07 18:00:00,10427.0,5502.0,5695.0,2222.0,0.0,80.0,0.0
2025-01-07 19:00:00,10426.0,5281.0,5504.0,2153.0,0.0,79.0,0.0
2025-01-07 20:00:00,10425.0,5293.0,5297.0,2016.0,0.0,79.0,0.0
2025-01-07 21:00:00,10420.0,5281.0,4862.0,2019.0,0.0,78.0,0.0
2025-01-07 22:00:00,10421.0,4275.0,4600.0,2211.0,0.0,78.0,0.0
2025-01-07 23:00:00,10329.0,3616.0,4203.0,2419.0,0.0,70.0,0.0
2025-01-08 00:00:00,9889.0,3463.0,4299.0,2185.0,0.0,66.0,0.0
2025-01-08 01:00:00,9598.0,3798.0,4250.0,2098.0,0.0,66.0,0.0
2025-01-08 02:00:00,9594.0,3712.0,4055.0,2160.0,0.0,66.0,0.0
2025-01-08 03:00:00,9596.0,3705.0,4072.0,2103.0,0.0,66.0,0.0
2025-01-08 04:00:00,9592.0,3714.0,4249.0,2231.0,0.0,66.0,0.0
2025-01-08 05:00:00,9592.0,3911.0,4463.0,2155.0,0.0,66.0,0.0
2025-01-08 06:00:00,9592.0,4146.0,5147.0,2115.0,0.0,75.0,0.0
2025-01-08 07:00:00,9594.0,5293.0,5614.0,1947.0,0.0,72.0,0.0
2025-01-08 08:00:00,9592.0,5010.0,5257.0,1788.0,29.0,70.0,0.0
2025-01-08 09:00:00,9591.0,5379.0,4887.0,1843.0,119.0,70.0,0.0
2025-01-08 10:00:00,9594.0,5170.0,4518.0,1527.0,196.0,71.0,0.0
2025-01-08 11:00:00,9594.0,5096.0,4528.0,1271.0,235.0,72.0,0.0
2025-01-08 12:00:00,9597.0,5264.0,4500.0,1223.0,219.0,71.0,0.0
2025-01-08 13:00:00,9595.0,5372.0,4447.0,1248.0,219.0,71.0,0.0
2025-01-08 14:00:00,9593.0,5641.0,4646.0,1242.0,170.0,70.0,0.0
2025-01-08 15:00:00,9591.0,5012.0,4820.0,1261.0,103.0,71.0,0.0
2025-01-08 16:00:00,9590.0,4831.0,5433.0,1363.0,19.0,70.0,0.0
2025-01-08 17:00:00,9590.0,5578.0,5596.0,1313.0,0.0,68.0,0.0
2025-01-08 18:00:00,9591.0,5374.0,5394.0,1382.0,0.0,56.0,0.0
2025-01-08 19:00:00,9600.0,0.0,5475.0,1430.0,0.0,69.0,0.0
2025-01-08 20:00:00,9598.0,5096.0,5304.0,1373.0,0.0,75.0,0.0
2025-01-08 21:00:00,9084.0,0.0,5082.0,1458.0,0.0,80.0,0.0
2025-01-08 22:00:00,8772.0,0.0,4500.0,1421.0,0.0,100.0,0.0
2025-01-08 23:00:00,8767.0,5627.0,4178.0,1389.0,0.0,68.0,0.0
2025-01-09 00:00:00,8770.0,5365.0,3995.0,1372.0,0.0,64.0,0.0
2025-01-09 01:00:00,8766.0,5188.0,3932.0,1408.0,0.0,64.0,0.0
2025-01-09 02:00:00,8767.0,5388.0,3757.0,1521.0,0.0,65.0,0.0
2025-01-09 03:00:00,8768.0,5059.0,3656.0,1725.0,0.0,65.0,0.0
2025-01-09 04:00:00,8771.0,5324.0,3711.0,1759.0,0.0,65.0,0.0
2025-01-09 05:00:00,8771.0,5734.0,3891.0,1672.0,0.0,65.0,0.0
2025-01-09 06:00:00,8774.0,5471.0,4569.0,1587.0,0.0,70.0,0.0
2025-01-09 07:00:00,8772.0,6345.0,5192.0,1470.0,0.0,92.0,0.0
2025-01-09 08:00:00,8770.0,6327.0,5294.0,1368.0,49.0,86.0,0.0
2025-01-09 09:00:00,8777.0,6081.0,5271.0,1152.0,178.0,76.0,0.0
2025-01-09 10:00:00,8768.0,0.0,5149.0,1053.0,293.0,76.0,0.0
2025-01-09 11:00:00,8773.0,0.0,4688.0,1087.0,338.0,76.0,0.0
2025-01-09 12:00:00,8774.0,0.0,4988.0,1155.0,347.0,76.0,0.0
2025-01-09 13:00:00,8772.0,0.0,5001.0,1081.0,337.0,75.0,0.0
2025-01-09 14:00:00,8772.0,0.0,4903.0,897.0,273.0,79.0,0.0
2025-01-09 15:00:00,8769.0,5058.0,5029.0,701.0,148.0,76.0,0.0
2025-01-09 16:00:00,8770.0,5451.0,5398.0,614.0,30.0,76.0,0.0
2025-01-09 17:00:00,8772.0,6385.0,5567.0,639.0,0.0,77.0,0.0
2025-01-09 18:00:00,8769.0,6391.0,5427.0,810.0,0.0,109.0,0.0
2025-01-09 19:00:00,8772.0,6267.0,5434.0,1046.0,0.0,83.0,0.0
2025-01-09 20:00:00,8774.0,0.0,5254.0,1050.0,0.0,76.0,0.0
2025-01-09 21:00:00,8774.0,0.0,4812.0,909.0,0.0,76.0,0.0
2025-01-09 22:00:00,9006.0,0.0,4320.0,752.0,0.0,73.0,0.0
2025-01-09 23:00:00,9215.0,0.0,3955.0,748.0,0.0,68.0,0.0
2025-01-10 00:00:00,9218.0,0.0,3701.0,878.0,0.0,63.0,0.0
2025-01-10 01:00:00,9193.0,0.0,3580.0,995.0,0.0,63.0,0.0
2025-01-10 02:00:00,9170.0,0.0,3516.0,999.0,0.0,63.0,0.0
2025-01-10 03:00:00,9166.0,0.0,3533.0,928.0,0.0,63.0,0.0
2025-01-10 04:00:00,9168.0,0.0,3643.0,966.0,0.0,63.0,0.0
2025-01-10 05:00:00,9165.0,0.0,4047.0,1149.0,0.0,63.0,0.0
2025-01-10 06:00:00,9166.0,0.0,4634.0,1225.0,0.0,69.0,0.0
2025-01-10 07:00:00,9164.0,0.0,5149.0,1341.0,0.0,75.0,0.0
2025-01-10 08:00:00,9165.0,0.0,5344.0,1399.0,31.0,75.0,0.0
2025-01-10 09:00:00,9164.0,0.0,5308.0,1503.0,99.0,75.0,0.0
2025-01-10 10:00:00,9164.0,0.0,4598.0,1349.0,147.0,75.0,0.0
2025-01-10 11:00:00,9153.0,0.0,4449.0,1581.0,169.0,75.0,0.0
2025-01-10 12:00:00,9157.0,0.0,4419.0,1768.0,196.0,75.0,0.0
2025-01-10 13:00:00,9159.0,0.0,4348.0,1759.0,159.0,75.0,0.0
2025-01-10 14:00:00,9159.0,0.0,4356.0,1588.0,103.0,75.0,0.0
2025-01-10 15:00:00,9156.0,0.0,4628.0,1405.0,36.0,68.0,0.0
2025-01-10 16:00:00,9166.0,0.0,4898.0,1246.0,3.0,67.0,0.0
2025-01-10 17:00:00,9260.0,0.0,5343.0,1197.0,0.0,67.0,0.0
2025-01-10 18:00:00,9266.0,0.0,5241.0,1187.0,0.0,68.0,0.0
2025-01-10 19:00:00,9272.0,0.0,5125.0,1108.0,0.0,67.0,0.0
2025-01-10 20:00:00,9266.0,0.0,4813.0,1054.0,0.0,72.0,0.0
2025-01-10 21:00:00,9269.0,0.0,4371.0,1031.0,0.0,76.0,0.0
2025-01-10 22:00:00,9274.0,0.0,3966.0,969.0,0.0,76.0,0.0
2025-01-10 23:00:00,9277.0,0.0,3813.0,859.0,0.0,27.0,0.0
2025-01-11 00:00:00,9458.0,0.0,3725.0,788.0,0.0,16.0,0.0
2025-01-11 01:00:00,9474.0,0.0,3609.0,726.0,0.0,16.0,0.0
2025-01-11 02:00:00,9482.0,0.0,3587.0,674.0,0.0,16.0,0.0
2025-01-11 03:00:00,9480.0,0.0,3662.0,579.0,0.0,16.0,0.0
2025-01-11 04:00:00,9521.0,0.0,3628.0,495.0,0.0,16.0,0.0
2025-01-11 05:00:00,9694.0,0.0,3753.0,422.0,0.0,16.0,0.0
2025-01-11 06:00:00,9919.0,0.0,4406.0,423.0,0.0,20.0,0.0
2025-01-11 07:00:00,9952.0,0.0,4589.0,427.0,0.0,27.0,0.0
2025-01-11 08:00:00,9951.0,0.0,4694.0,392.0,4.0,27.0,0.0
2025-01-11 09:00:00,9950.0,0.0,4707.0,378.0,12.0,27.0,0.0
2025-01-11 10:00:00,9957.0,0.0,4553.0,303.0,48.0,27.0,0.0
2025-01-11 11:00:00,9957.0,0.0,4417.0,293.0,82.0,39.0,0.0
2025-01-11 12:00:00,9954.0,0.0,4224.0,306.0,113.0,75.0,0.0
2025-01-11 13:00:00,9956.0,0.0,4013.0,425.0,101.0,80.0,0.0
2025-01-11 14:00:00,9965.0,0.0,3984.0,600.0,58.0,81.0,0.0
2025-01-11 15:00:00,9967.0,0.0,4198.0,611.0,22.0,81.0,0.0
2025-01-11 16:00:00,10005.0,0.0,4603.0,792.0,3.0,80.0,0.0
2025-01-11 17:00:00,10046.0,0.0,4872.0,996.0,0.0,81.0,0.0
2025-01-11 18:00:00,10048.0,0.0,4841.0,1090.0,0.0,37.0,0.0
2025-01-11 19:00:00,10047.0,0.0,4472.0,1034.0,0.0,27.0,0.0
2025-01-11 20:00:00,10045.0,0.0,4394.0,1150.0,0.0,27.0,0.0
2025-01-11 21:00:00,10041.0,0.0,4000.0,1060.0,0.0,27.0,0.0
2025-01-11 22:00:00,10038.0,0.0,3761.0,898.0,0.0,27.0,0.0
2025-01-11 23:00:00,10021.0,0.0,3777.0,708.0,0.0,23.0,0.0
2025-01-12 00:00:00,10073.0,0.0,3818.0,749.0,0.0,15.0,0.0
2025-01-12 01:00:00,10214.0,0.0,3741.0,700.0,0.0,14.0,0.0
2025-01-12 02:00:00,10269.0,0.0,3639.0,776.0,0.0,14.0,0.0
2025-01-12 03:00:00,10267.0,0.0,3633.0,790.0,0.0,14.0,0.0
2025-01-12 04:00:00,10260.0,0.0,3609.0,777.0,0.0,14.0,0.0
2025-01-12 05:00:00,10264.0,0.0,3670.0,699.0,0.0,14.0,0.0
2025-01-12 06:00:00,10269.0,0.0,4039.0,646.0,0.0,20.0,0.0
2025-01-12 07:00:00,10267.0,0.0,4420.0,786.0,0.0,27.0,0.0
2025-01-12 08:00:00,10270.0,0.0,4779.0,1093.0,14.0,26.0,0.0
2025-01-12 09:00:00,10269.0,0.0,4729.0,1402.0,38.0,26.0,0.0
2025-01-12 10:00:00,10272.0,0.0,4600.0,1550.0,120.0,26.0,0.0
2025-01-12 11:00:00,10277.0,0.0,4515.0,1836.0,155.0,26.0,0.0
2025-01-12 12:00:00,10278.0,0.0,4389.0,2225.0,165.0,26.0,0.0
2025-01-12 13:00:00,10281.0,0.0,4134.0,2434.0,190.0,26.0,0.0
2025-01-12 14:00:00,10329.0,0.0,4167.0,2568.0,98.0,53.0,0.0
2025-01-12 15:00:00,10340.0,3644.0,4406.0,2737.0,54.0,82.0,0.0
2025-01-12 16:00:00,10351.0,3565.0,4577.0,2958.0,5.0,81.0,0.0
2025-01-12 17:00:00,10345.0,3696.0,4957.0,3137.0,0.0,81.0,0.0
2025-01-12 18:00:00,10349.0,3691.0,4887.0,3290.0,0.0,80.0,0.0
2025-01-12 19:00:00,10347.0,3338.0,4809.0,3222.0,0.0,77.0,0.0
2025-01-12 20:00:00,10343.0,3078.0,4232.0,3259.0,0.0,39.0,0.0
2025-01-12 21:00:00,10360.0,2767.0,3750.0,3293.0,0.0,27.0,0.0
2025-01-12 22:00:00,10365.0,2315.0,3413.0,3115.0,0.0,27.0,0.0
2025-01-12 23:00:00,10356.0,1781.0,3406.0,2992.0,0.0,21.0,0.0
2025-01-13 00:00:00,10360.0,1255.0,3712.0,2835.0,0.0,15.0,0.0
2025-01-13 01:00:00,10366.0,863.0,3514.0,2877.0,0.0,15.0,0.0
2025-01-13 02:00:00,10365.0,781.0,3227.0,3034.0,0.0,15.0,0.0
2025-01-13 03:00:00,10366.0,1064.0,3090.0,3087.0,0.0,15.0,0.0
2025-01-13 04:00:00,10372.0,1712.0,3001.0,3053.0,0.0,15.0,0.0
2025-01-13 05:00:00,10365.0,2360.0,3000.0,3288.0,0.0,15.0,0.0
2025-01-13 06:00:00,10367.0,2752.0,3441.0,3474.0,0.0,21.0,0.0
2025-01-13 07:00:00,10368.0,3144.0,4011.0,3646.0,0.0,27.0,0.0
2025-01-13 08:00:00,10365.0,3145.0,4738.0,3781.0,1.0,27.0,0.0
2025-01-13 09:00:00,10367.0,3142.0,4643.0,3813.0,8.0,36.0,0.0
2025-01-13 10:00:00,10364.0,0.0,4661.0,3796.0,24.0,67.0,0.0
2025-01-13 11:00:00,10373.0,0.0,4632.0,3863.0,36.0,77.0,0.0
2025-01-13 12:00:00,10373.0,0.0,4527.0,4002.0,45.0,76.0,0.0
2025-01-13 13:00:00,10375.0,0.0,4287.0,3961.0,36.0,76.0,0.0
2025-01-13 14:00:00,10374.0,0.0,4262.0,3844.0,21.0,75.0,0.0
2025-01-13 15:00:00,10377.0,3607.0,4488.0,3703.0,11.0,75.0,0.0
2025-01-13 16:00:00,10375.0,3943.0,4817.0,3711.0,1.0,75.0,0.0
2025-01-13 17:00:00,10374.0,4499.0,5033.0,3836.0,0.0,75.0,0.0
2025-01-13 18:00:00,10373.0,4559.0,4927.0,3991.0,0.0,75.0,0.0
2025-01-13 19:00:00,10373.0,0.0,4872.0,3985.0,0.0,75.0,0.0
2025-01-13 20:00:00,10375.0,0.0,4891.0,4037.0,0.0,42.0,0.0
2025-01-13 21:00:00,10374.0,0.0,4086.0,4130.0,0.0,27.0,0.0
2025-01-13 22:00:00,10376.0,0.0,3158.0,3867.0,0.0,27.0,0.0
2025-01-13 23:00:00,10378.0,0.0,3108.0,3518.0,0.0,18.0,0.0
2025-01-14 00:00:00,10376.0,0.0,3147.0,3640.0,0.0,15.0,0.0
2025-01-14 01:00:00,10376.0,0.0,3148.0,3678.0,0.0,15.0,0.0
2025-01-14 02:00:00,9932.0,0.0,3646.0,3727.0,0.0,15.0,0.0
